SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.004436784,77,0,0.017193123,2500.0,11,0,0,0,0.0
0,0.876955652,40,1,0.423627134,6500.0,12,0,2,0,2.0
0,0.023783847,39,0,1110.0,,6,0,1,0,0.0
0,0.330669331,21,0,0.013824885,650.0,1,0,0,0,0.0
0,0.015316115,49,0,0.19060158,4936.0,11,0,0,0,0.0
0,0.9999999,60,0,133.0,,0,0,0,0,0.0
0,0.231448903,50,0,0.439137645,15074.0,15,0,3,0,1.0
0,0.003636253,86,0,3.0,,3,0,0,0,0.0
0,1.172413793,28,2,72.0,,2,0,0,0,0.0
0,0.058380636,43,0,5.033491627,4000.0,13,0,9,0,2.0
0,0.007189449,40,0,0.299041336,9700.0,11,0,2,0,2.0
0,0.012032932,55,0,71.0,,1,0,0,0,0.0
0,0.9999999,59,0,0.092345968,6832.0,0,2,0,0,0.0
0,0.625861348,65,0,0.75671172,5400.0,19,0,1,0,0.0
0,0.229371389,54,0,0.351329734,5000.0,11,0,1,0,1.0
0,0.002882914,62,0,0.28057222,6500.0,22,0,2,0,0.0
0,0.006516795,81,0,1118.0,,16,0,2,0,0.0
0,0.071902343,55,0,0.444294497,6668.0,11,0,2,0,3.0
0,0.055725598,52,1,6280.0,,10,0,3,0,2.0
0,0.0,40,0,0.188649501,1902.0,2,0,0,0,0.0
0,0.354205852,55,3,0.560515173,5667.0,15,0,2,0,0.0
0,0.9999999,78,1,0.009463722,633.0,2,0,0,0,0.0
0,0.130749116,29,0,138.0,,3,0,0,0,
0,0.9999999,49,0,694.0,,3,0,1,0,0.0
0,0.012837881,29,0,958.0,,3,0,0,0,
0,0.074143223,46,0,0.27588404,9416.0,21,0,1,0,2.0
0,0.017578485,33,0,0.252731948,9333.0,7,0,1,0,0.0
0,0.005116041,34,0,0.309272626,1800.0,3,0,0,0,2.0
0,0.901032989,33,0,0.138499588,1212.0,3,0,0,0,0.0
0,0.004053932,62,0,296.0,0.0,6,0,1,0,0.0
0,0.01091124,66,0,0.371525695,5000.0,19,0,3,0,0.0
0,0.0,81,0,0.215887598,3700.0,8,0,0,0,1.0
0,0.02201642,40,0,1821.0,,9,0,1,0,0.0
0,0.028246287,41,0,0.373208047,8300.0,8,0,1,0,2.0
0,0.068374132,72,0,1598.0,,27,0,0,0,0.0
0,0.068024063,71,0,2174.0,,12,0,1,0,1.0
0,0.010415416,68,0,0.106752412,4664.0,11,0,1,0,0.0
0,0.106178764,31,0,0.554289142,3333.0,7,0,1,0,0.0
0,0.185198688,49,0,0.017914484,5916.0,2,0,0,0,0.0
0,0.015796066,43,0,0.411413404,7534.0,15,0,2,0,2.0
0,0.014747848,70,0,0.041436464,2533.0,9,0,0,0,0.0
0,0.097336729,50,0,0.25473427,8184.0,11,0,1,0,0.0
0,0.041803005,46,0,0.568273092,6473.0,9,0,1,0,3.0
0,0.406378833,58,0,0.478302111,21084.0,24,0,8,0,1.0
0,0.508777003,49,0,5566.0,,21,0,3,0,0.0
0,0.9999999,36,0,0.196150999,1350.0,2,0,0,0,2.0
0,0.0,72,0,481.0,,4,0,0,0,
0,0.298206876,55,0,0.456951027,5063.0,12,0,1,0,2.0
0,0.9999999,75,0,20.0,,3,0,0,0,0.0
0,0.0,30,0,0.123757285,2916.0,2,0,0,0,0.0
0,0.212644497,49,0,0.361556064,6991.0,15,0,2,0,0.0
0,0.006546448,76,2,0.444543351,5616.0,30,0,2,1,0.0
0,0.590598093,50,0,0.178331592,6700.0,6,0,1,0,0.0
0,0.17343208,45,0,0.054094591,10000.0,9,0,1,0,0.0
0,0.9999999,57,0,737.0,,2,0,1,0,
0,0.007465498,46,0,1.20349875,2800.0,8,0,1,0,1.0
0,0.017420794,67,0,0.237242128,5525.0,22,0,1,0,0.0
0,0.051312095,59,0,0.029044853,10500.0,5,0,0,0,2.0
0,0.0,25,0,0.113776559,2917.0,3,0,0,0,0.0
0,0.023764943,40,0,0.386568945,5866.0,9,0,2,0,1.0
0,0.616111724,62,2,0.421674225,10583.0,17,0,2,0,0.0
0,0.275068102,63,0,0.536567438,10883.0,16,0,2,0,1.0
0,0.9999999,31,0,0.153767299,1950.0,1,0,1,0,0.0
0,0.116866884,30,0,0.306423394,4000.0,6,0,1,0,3.0
0,0.0,23,0,0.0,2917.0,1,0,0,0,0.0
0,0.010359746,57,0,0.31770138,17975.0,22,0,6,0,1.0
0,0.027455476,72,0,1534.0,,15,0,1,0,1.0
0,0.350182491,28,0,0.217744455,3200.0,9,0,0,0,0.0
0,0.050140367,37,0,69.0,0.0,6,0,0,0,4.0
0,0.312556528,49,0,2489.0,,11,0,1,0,3.0
0,0.640011077,63,0,0.193261798,8666.0,3,0,1,0,1.0
0,0.013669585,82,0,39.0,,8,0,0,0,0.0
0,0.15657526,57,0,0.583633309,12500.0,14,0,3,0,4.0
0,0.159815119,50,0,0.219397229,7000.0,10,0,2,0,1.0
0,0.023332296,75,0,0.002194266,6835.0,5,0,0,0,0.0
0,0.458383073,49,1,0.351301458,5416.0,7,0,2,0,1.0
0,0.016223134,57,0,0.262919767,9945.0,11,0,1,0,1.0
0,0.062215639,70,0,0.01586369,1701.0,4,0,0,0,0.0
0,0.054507979,55,0,0.235678078,14400.0,6,0,1,0,2.0
0,0.238582481,25,0,0.132346723,2364.0,4,0,0,0,0.0
0,0.094312044,42,1,0.357594937,7583.0,12,0,1,1,2.0
0,0.257300181,46,0,0.471921346,6000.0,12,0,1,0,1.0
0,0.058357112,45,0,0.052490627,5600.0,8,0,0,0,2.0
0,0.203480485,49,0,157.0,,2,0,0,0,0.0
0,0.93187575,34,0,0.170698665,5166.0,4,0,0,0,0.0
0,0.531581579,51,0,0.50218162,7333.0,7,0,2,0,0.0
0,0.08166213,56,0,0.367733601,6966.0,6,0,3,0,3.0
0,0.278232589,56,0,0.514311677,2200.0,10,0,2,0,0.0
0,0.797085556,57,0,0.273277451,28750.0,22,0,4,0,0.0
0,0.074201874,48,0,0.935136971,8833.0,27,0,3,0,3.0
0,0.043956044,30,0,0.580283943,5000.0,10,1,3,0,2.0
0,0.0,32,0,0.119680091,3500.0,4,0,0,0,0.0
0,0.095738044,36,0,0.208252783,15000.0,6,0,1,0,2.0
0,0.605564321,40,0,3060.0,,7,0,2,0,0.0
0,0.407097272,63,0,0.488627843,4000.0,9,1,2,0,1.0
0,0.007749839,54,0,0.284164859,2765.0,11,0,1,0,2.0
0,0.064792758,41,1,0.738175988,16216.0,9,0,2,0,2.0
0,0.311225309,33,1,0.123053259,5200.0,5,0,1,0,3.0
0,0.018377539,43,0,0.007374078,8000.0,12,0,0,1,3.0
0,0.06756237,81,0,0.568357911,4000.0,11,0,3,0,0.0
0,0.008292926,66,0,0.451910652,5416.0,13,0,3,0,1.0
0,0.008035015,51,1,13.0,,5,0,0,0,0.0
0,0.020696343,45,0,0.196868754,6003.0,6,0,1,0,3.0
0,0.319548604,42,0,0.265846617,7966.0,9,0,1,0,3.0
0,0.438687392,49,0,0.060339677,11716.0,7,0,0,0,1.0
0,0.092635683,47,0,1430.5,1.0,7,0,3,0,2.0
0,0.622091206,44,0,0.639705882,4079.0,9,0,1,0,2.0
0,0.081946278,39,0,0.334444259,6000.0,5,0,2,0,0.0
0,0.043524025,62,0,0.010358222,2316.0,4,0,0,0,0.0
0,0.113238644,51,0,1223.0,,5,0,1,0,0.0
0,0.394471439,73,0,2525.0,,11,0,1,0,0.0
0,0.0,53,0,0.417796478,12833.0,14,0,2,0,0.0
0,1.062937063,47,5,914.0,,8,1,0,2,0.0
0,0.200079992,48,0,0.158289364,3600.0,6,0,0,0,3.0
0,0.050823877,74,0,0.008247938,4000.0,7,0,0,0,0.0
0,0.005778846,71,0,0.017796441,10001.0,2,0,0,0,0.0
0,0.295639861,65,0,4438.0,,29,0,3,0,0.0
0,0.090360898,47,0,104.0,,4,0,0,0,
0,0.358227611,42,0,0.290460226,3280.0,6,0,0,0,5.0
0,0.171845276,40,0,3390.0,,3,0,1,0,1.0
0,0.532641092,52,1,0.383809387,6966.0,7,0,1,0,0.0
0,0.580089343,50,0,0.523996082,4083.0,9,0,1,0,0.0
0,0.006404901,87,0,0.733861291,8333.0,9,0,1,0,0.0
0,0.038733636,37,0,0.00634591,8666.0,5,0,0,0,1.0
0,0.174765047,46,0,1343.0,,3,0,1,0,2.0
0,0.198600467,35,0,1.888654576,4741.0,5,0,1,0,0.0
0,0.102219194,60,0,0.161940864,6594.0,9,0,1,0,1.0
0,0.29754729,55,0,0.292233436,4557.0,15,0,1,1,1.0
0,0.031540582,33,0,0.030387845,2500.0,3,0,0,0,0.0
0,0.0,98,0,0.096361455,2500.0,6,0,0,0,0.0
0,0.076223245,60,0,0.059660038,9000.0,9,0,0,0,2.0
0,0.085662349,34,0,0.001249844,8000.0,5,0,0,0,0.0
0,0.139837166,37,0,0.81433876,3500.0,3,0,1,0,1.0
0,0.199276818,33,0,0.732574285,3600.0,10,0,2,0,0.0
0,0.10412383,53,0,0.468202544,8333.0,22,0,4,0,0.0
0,0.061065038,45,0,0.185057262,5500.0,7,0,1,0,4.0
0,0.183030988,47,0,0.394101254,12917.0,7,0,2,0,1.0
0,0.076621997,38,0,0.089412941,24000.0,14,0,2,0,1.0
0,0.006987305,85,1,0.002702411,9250.0,14,0,0,0,0.0
0,0.003528384,69,0,365.0,,11,0,0,0,0.0
0,0.004872747,65,0,0.103175475,9100.0,16,0,2,0,0.0
0,0.976280204,39,0,0.570510949,3424.0,7,0,1,0,3.0
0,0.278922669,61,0,0.368134587,8083.0,7,0,2,0,0.0
0,0.12285107,53,0,0.131963499,15670.0,12,0,0,0,0.0
0,0.0,50,0,0.460134966,4000.0,6,0,1,0,2.0
0,0.646653603,54,0,0.291078769,9000.0,11,0,0,0,0.0
0,0.305159766,38,0,0.363044224,5833.0,12,0,2,0,2.0
0,0.376795815,62,0,0.171591565,15600.0,7,0,2,0,0.0
0,0.0,68,0,0.010795682,2500.0,5,0,0,0,0.0
0,0.0,89,1,0.0,,9,0,0,0,0.0
0,0.003109799,73,0,979.0,,6,0,2,0,0.0
0,0.154011407,56,0,724.0,,11,0,1,0,0.0
0,0.001141966,47,0,0.238761847,11500.0,20,0,1,0,2.0
0,0.044850736,55,0,700.0,,8,0,0,0,0.0
0,0.011881155,70,0,0.420166562,11166.0,16,0,1,0,1.0
0,0.574183595,44,0,0.318739585,6600.0,6,0,1,0,2.0
0,0.558878328,63,0,0.330874216,8132.0,8,0,1,0,2.0
0,0.005215376,55,0,0.000857061,10500.0,5,0,0,0,0.0
0,0.007874754,77,0,0.534193161,3333.0,7,0,2,0,0.0
0,0.0,37,0,961.0,,2,0,0,0,0.0
0,0.9999999,43,0,0.309719934,1213.0,1,0,0,0,1.0
0,0.083049053,42,1,0.00888494,2250.0,7,0,0,0,0.0
0,0.888127797,40,0,0.128297795,8300.0,1,0,0,0,3.0
0,0.763121385,49,0,1934.0,,5,0,0,0,0.0
0,0.019428175,64,0,0.009079118,3083.0,6,0,0,0,0.0
0,0.126652109,70,0,0.197565923,4929.0,4,0,1,0,0.0
0,0.594060741,50,0,0.324615262,12540.0,5,0,1,0,3.0
0,0.507216426,42,0,0.298927837,18000.0,8,0,2,0,2.0
0,0.016884481,53,0,0.131486851,10000.0,6,0,1,0,1.0
0,0.056689342,35,0,0.098693759,6200.0,6,0,0,0,2.0
0,0.363834642,62,0,3335.0,,15,0,1,0,0.0
0,0.024055847,40,0,0.004887803,4500.0,6,0,0,0,3.0
0,0.022789059,69,0,36.0,,6,0,0,0,0.0
0,0.680246339,63,0,0.776377953,3809.0,21,0,1,0,0.0
0,0.288011428,78,0,1156.0,,11,0,1,0,0.0
0,0.07278092,57,0,1757.0,,13,0,1,0,2.0
0,0.007229124,58,0,0.466259372,3600.0,6,0,1,0,2.0
0,0.0,75,0,781.0,,6,0,0,0,0.0
0,0.195218007,69,0,0.305268595,9679.0,14,0,2,0,0.0
0,0.992010652,48,0,0.098180364,5000.0,3,0,0,0,3.0
0,0.476960179,56,0,496.0,,5,0,0,0,1.0
0,0.143241261,35,0,198.0,,6,0,0,0,0.0
0,0.9999999,68,0,1981.0,,1,0,1,0,0.0
0,0.245190192,50,0,0.467521045,7958.0,4,0,2,0,0.0
0,0.014724211,60,0,0.002043497,6850.0,5,0,0,0,1.0
0,0.288449559,72,0,0.160229971,8000.0,5,0,1,0,0.0
0,0.982072709,63,3,0.367743074,5666.0,5,0,1,0,2.0
0,0.0,59,0,0.0,4200.0,7,0,0,0,1.0
0,0.030092895,53,0,0.244517998,7250.0,24,0,2,0,2.0
0,0.0,55,0,0.0,9000.0,6,0,0,0,0.0
0,0.047630098,50,0,0.131486851,10000.0,8,0,1,0,3.0
0,0.158841063,55,1,0.296126614,2400.0,5,0,0,0,3.0
0,0.251354973,39,1,0.385015331,7500.0,7,0,1,0,1.0
0,0.827242525,46,0,1568.0,,7,0,1,0,0.0
0,0.863378874,48,0,0.274771024,1200.0,6,0,0,0,0.0
0,0.361682297,41,0,0.19675058,5600.0,9,0,0,0,2.0
0,0.200154145,68,0,2716.0,,16,0,1,0,0.0
0,0.081437337,49,0,0.324011427,6650.0,3,0,1,0,0.0
0,0.724220984,52,0,0.093442906,17400.0,4,0,0,0,2.0
0,0.267483671,66,0,0.743083004,505.0,6,0,0,0,0.0
0,0.044508081,32,0,0.012283959,7000.0,9,0,0,0,0.0
0,0.0,39,0,0.346794746,5100.0,11,0,1,0,1.0
0,0.043702614,71,0,0.155032854,10500.0,12,0,2,0,0.0
0,0.112876966,53,2,0.56473921,6000.0,21,0,2,0,1.0
0,0.455167663,86,0,0.322843391,2700.0,4,0,0,0,0.0
0,0.089004461,66,0,761.0,,7,0,1,0,0.0
0,0.055857581,64,0,0.064249276,7252.0,7,0,1,0,0.0
0,0.248214796,35,0,0.691687808,6700.0,3,0,2,0,3.0
0,0.032570498,48,2,0.358771298,12500.0,21,0,2,1,0.0
0,0.279654598,34,0,0.766116942,2000.0,5,0,1,0,0.0
0,0.421288423,55,0,0.520831019,9000.0,21,0,1,0,1.0
0,0.003409013,88,0,4.0,,4,0,0,0,0.0
0,0.111568241,43,0,0.925131979,6250.0,7,0,3,0,1.0
0,0.036035708,55,0,1219.0,,8,0,1,0,2.0
0,0.9999999,30,0,0.171531387,2500.0,1,0,0,2,0.0
0,0.590870572,46,0,0.286823936,3475.0,5,0,0,0,0.0
0,0.421594952,51,0,0.378316032,10403.0,14,0,1,0,1.0
0,0.693006358,33,0,0.127667141,2811.0,6,0,0,0,2.0
0,0.035851887,74,0,0.014760499,10500.0,3,0,1,0,0.0
0,0.043718251,48,0,0.004266098,7500.0,1,0,0,0,0.0
0,0.138048362,44,0,1.273090764,2500.0,9,0,1,0,3.0
0,0.037923261,31,0,0.059533387,8700.0,7,0,0,0,1.0
0,0.054660832,63,0,0.026212283,71950.0,8,0,2,0,0.0
0,0.000812449,41,0,0.22873457,11908.0,7,0,3,0,1.0
0,0.0,28,0,0.762697752,1200.0,9,0,1,0,0.0
0,0.0,68,0,0.364934016,14851.0,7,0,4,0,0.0
0,0.747900519,55,0,0.902561904,9328.0,22,0,3,0,3.0
0,0.383237382,49,0,0.431107996,17120.0,16,0,2,0,2.0
0,0.045950724,47,0,2910.0,,20,0,1,0,0.0
0,0.452886993,45,3,0.494914867,8750.0,10,0,2,0,0.0
0,0.044623884,63,0,0.014197696,3732.0,1,0,0,0,0.0
0,0.00091548,75,0,0.128684586,7700.0,17,0,2,0,0.0
0,0.679320679,29,1,0.105728566,2600.0,3,0,0,1,1.0
0,0.979661402,46,1,0.56095936,1500.0,4,2,0,0,3.0
0,0.000640985,81,0,0.0,,2,0,0,0,0.0
0,0.165179543,61,0,0.445437706,12416.0,23,0,2,0,2.0
0,0.044176178,68,0,43.0,,4,0,0,0,
0,0.543226165,44,3,0.429557044,10000.0,5,1,1,0,3.0
0,0.0,63,0,0.470382895,9166.0,6,0,2,0,0.0
0,0.011606218,46,0,0.207696661,7067.0,11,0,1,0,2.0
0,0.466613355,28,0,0.14474651,1360.0,4,0,0,0,0.0
0,0.092115655,58,1,0.260539116,9867.0,15,0,1,0,0.0
0,0.050376035,57,0,35.0,,4,0,0,0,
0,0.003592712,51,0,0.401643991,10583.0,29,0,1,0,1.0
0,0.107907674,48,0,0.01845586,3250.0,4,0,0,0,0.0
0,0.04259787,68,0,0.011595362,2500.0,2,0,0,0,0.0
0,0.028177565,33,0,0.538498441,4168.0,5,0,3,0,0.0
0,0.154736922,56,0,191.0,,8,0,0,0,0.0
0,0.117290293,40,0,0.661558565,8417.0,7,0,3,0,3.0
0,0.537430838,52,0,0.191761108,16676.0,8,0,2,1,4.0
0,0.902763889,28,2,0.626199616,2083.0,8,0,0,1,0.0
0,0.065751626,59,0,0.191137045,19022.0,10,0,2,0,2.0
0,0.020717418,74,0,24.0,,6,0,0,0,0.0
0,0.887043189,28,0,0.189061445,2961.0,6,0,0,0,1.0
0,0.045381018,57,0,730.0,,5,0,1,0,0.0
0,0.001325269,50,0,0.134528032,16070.0,8,0,1,0,3.0
0,0.13059347,60,0,0.129499723,10833.0,4,0,1,0,2.0
0,0.140941389,45,0,4688.0,,15,0,3,0,0.0
0,0.006653245,64,0,0.002332945,6000.0,17,0,0,0,0.0
0,0.156295777,49,0,0.100322186,9000.0,8,0,0,0,1.0
0,0.467713366,56,0,0.285045019,13660.0,15,0,2,0,1.0
0,0.3787495,39,1,0.523104621,4998.0,10,1,2,0,2.0
0,0.322846168,36,1,0.092886537,1700.0,4,0,0,0,0.0
0,0.001028249,61,0,0.000374953,8000.0,8,0,0,0,0.0
0,0.292114081,33,0,0.334611697,7300.0,8,0,2,0,0.0
0,0.263849077,36,0,0.513923477,4416.0,5,0,2,0,0.0
0,0.009222406,29,0,0.229180546,1500.0,8,0,0,0,0.0
0,0.0,60,0,0.0,8200.0,4,0,0,0,0.0
0,0.131759095,90,0,791.0,,2,0,1,0,0.0
0,0.01825723,76,0,0.246560264,3633.0,9,0,1,0,0.0
0,0.198090752,49,1,4355.0,,7,0,2,0,4.0
0,0.019999206,53,0,0.18313253,8299.0,6,0,1,0,1.0
0,0.085190281,56,0,0.01317041,13666.0,12,0,0,0,0.0
0,0.159371985,57,0,84.0,,3,0,0,0,0.0
0,0.050855776,63,0,1108.0,,2,0,1,0,0.0
0,0.010889237,45,0,10.0,,3,0,0,0,0.0
0,0.095218817,29,0,0.430523159,3000.0,8,0,0,0,0.0
0,0.141765844,31,0,0.407026564,3500.0,6,0,1,0,2.0
0,0.0119994,55,0,0.190587684,17083.0,3,0,1,0,0.0
0,0.452746736,64,0,1830.0,,5,0,1,0,0.0
0,0.934112173,64,0,0.352551574,9209.0,9,0,2,0,0.0
0,0.225645562,47,0,0.284040496,8790.0,6,0,1,0,0.0
0,0.890882736,61,1,0.668197634,7184.0,11,0,2,0,1.0
0,0.92035988,36,1,0.213571645,3300.0,10,0,0,0,0.0
0,0.9999999,56,0,0.0,7372.0,5,0,0,0,0.0
0,0.971495408,49,0,2705.0,,11,0,1,0,0.0
0,0.292353823,25,0,0.00531084,3200.0,2,0,0,0,0.0
0,0.358885673,60,0,0.65378543,13300.0,17,0,2,0,0.0
0,0.1089055,68,0,1.306367272,3250.0,8,0,2,0,0.0
0,0.0,45,0,0.266313933,1700.0,3,0,0,0,0.0
0,0.107307767,57,1,0.172656594,6816.0,16,0,1,0,0.0
0,0.0,53,0,2599.0,,7,0,1,0,0.0
0,0.616779036,53,0,0.99705917,8500.0,25,0,2,0,3.0
0,0.0,26,1,0.504890895,1328.0,7,0,0,0,0.0
0,0.9999999,51,0,5364.0,,8,0,1,0,
0,0.002615183,35,0,1572.0,,3,0,1,0,0.0
0,0.568140369,36,0,0.037427375,7400.0,6,0,0,0,1.0
0,0.004008502,47,0,0.141723885,15000.0,15,0,1,0,0.0
0,0.045360182,60,0,0.293078547,9000.0,11,0,2,0,3.0
0,0.010453067,62,0,0.133924799,7100.0,14,0,1,0,1.0
0,0.008624641,44,0,0.497200448,6250.0,13,1,2,0,0.0
0,0.049973215,40,0,0.005353517,10833.0,4,0,0,0,0.0
0,0.213581447,30,0,0.139655029,12000.0,6,0,1,0,0.0
0,0.242585805,28,3,0.431404421,3075.0,7,0,1,0,1.0
0,0.262923833,60,0,0.526592071,7238.0,10,0,2,0,0.0
0,0.798116159,49,0,0.477030469,10600.0,23,0,2,0,1.0
0,0.9999999,60,0,946.0,,5,0,1,0,0.0
0,0.0,60,0,0.322722283,3643.0,5,0,1,0,0.0
0,0.23748499,67,0,0.173424524,4093.0,18,0,0,0,0.0
0,0.9999999,53,0,0.632564214,2296.0,8,0,1,0,0.0
0,0.593991927,54,1,1.028276123,23800.0,17,1,9,0,1.0
0,0.216428501,41,1,0.299535023,6666.0,5,0,1,0,2.0
0,0.0,42,0,0.006532462,7500.0,5,1,0,0,0.0
0,0.035442862,72,0,0.2335968,10500.0,16,0,1,0,0.0
0,0.558888076,50,1,2555.0,,4,0,2,0,0.0
0,0.371581112,79,0,1074.0,0.0,10,0,1,0,0.0
0,0.053082681,89,0,0.004769475,5660.0,3,0,0,0,0.0
0,0.051165607,27,0,0.010906825,3208.0,3,0,0,0,0.0
0,0.00191591,61,0,0.24076719,4900.0,19,0,2,0,1.0
0,0.002383962,79,0,0.001713796,3500.0,6,0,0,0,1.0
0,0.012538434,54,0,0.340241796,11000.0,21,0,1,0,0.0
0,0.706566676,45,1,0.619793402,3000.0,13,0,1,0,3.0
0,0.704318937,41,0,0.096618357,6416.0,2,6,0,1,2.0
0,0.018473198,75,0,20.0,,5,0,0,0,0.0
0,0.309993336,65,1,0.457654235,10000.0,17,0,2,0,0.0
0,0.160405656,41,0,0.296436633,12403.0,6,0,1,1,3.0
0,0.9999999,35,0,0.944587261,3500.0,5,0,1,0,0.0
0,0.573856536,29,1,0.257290513,2708.0,4,0,0,0,0.0
0,0.385822415,69,0,0.312691501,6200.0,7,0,0,0,1.0
0,0.877051537,64,0,0.624764191,5830.0,9,0,1,0,5.0
0,0.317920858,86,0,0.259403866,10500.0,21,0,1,0,1.0
0,0.861055556,51,1,0.352599179,5847.0,16,0,0,0,0.0
0,0.948810238,46,0,0.443655634,10000.0,6,0,2,0,2.0
0,0.005422926,71,0,0.154244977,1542.0,11,0,0,0,0.0
0,0.05397962,45,0,0.064835165,4549.0,5,0,0,0,3.0
0,0.582637337,49,0,0.171616177,6700.0,6,0,1,0,0.0
0,0.174234335,61,0,0.664415023,3700.0,11,0,1,0,4.0
0,0.0,62,0,0.459369392,3900.0,7,0,1,0,1.0
0,0.0,39,0,0.132216946,4000.0,5,0,0,0,0.0
0,0.088445619,59,0,0.730112453,2400.0,38,0,0,0,1.0
0,0.743529926,39,1,0.325297189,9000.0,11,2,1,0,1.0
0,0.015761154,67,0,0.392682007,2650.0,9,0,0,0,0.0
0,0.170540378,71,1,0.126562145,4400.0,9,0,0,0,0.0
0,0.046594982,23,0,238.0,0.0,5,0,0,0,0.0
0,0.003071209,68,0,0.001824818,547.0,8,0,0,0,0.0
0,0.026726487,73,0,0.01368061,3800.0,9,0,0,0,0.0
0,0.024316688,27,0,1.002855103,1400.0,5,0,1,0,0.0
0,0.036739265,50,0,0.143865428,8500.0,9,0,1,0,2.0
0,0.004104171,55,1,1.0,0.0,5,0,0,1,0.0
0,0.013113132,43,0,0.033288948,750.0,11,0,0,0,0.0
0,0.028142879,61,0,0.348523599,4300.0,4,0,1,0,0.0
0,0.765375237,46,0,0.343272651,9557.0,13,0,2,0,1.0
0,0.076880343,56,0,0.33453138,3616.0,10,0,1,0,2.0
0,0.755077808,52,1,0.435218187,10380.0,8,0,2,0,1.0
0,0.090558393,48,0,0.541384799,5025.0,8,0,1,0,0.0
0,0.9999999,66,2,0.0,4052.0,0,1,0,1,1.0
0,0.441977705,61,0,0.598332702,10555.0,11,0,4,0,0.0
0,0.089691753,51,0,0.007797761,7950.0,8,0,0,0,0.0
0,0.673093688,65,3,0.34004217,5216.0,10,0,1,0,0.0
0,0.400243468,47,0,0.217516843,9350.0,9,0,1,0,1.0
0,0.0,63,0,0.166666667,5051.0,4,0,1,0,1.0
0,0.203875525,58,0,0.25725923,7610.0,9,0,1,0,1.0
0,3.384341637,67,0,0.91125719,2433.0,1,3,1,0,0.0
0,0.422728706,48,0,0.249519416,2600.0,4,0,0,0,0.0
0,0.002637743,70,0,0.063498197,7763.0,7,0,1,0,1.0
0,0.029574744,56,0,1716.0,,5,0,2,0,0.0
0,0.012523213,30,0,2007.0,,9,0,2,0,0.0
0,0.901879749,27,0,0.044230348,4566.0,1,0,0,0,0.0
0,0.0,60,0,1.407432095,6000.0,8,0,2,0,0.0
0,0.036408174,42,1,0.527290608,6100.0,8,0,1,0,3.0
0,0.122439775,61,0,1800.0,,7,0,1,0,1.0
0,0.00036899,43,0,0.0,5000.0,4,0,0,0,0.0
0,0.160645738,42,0,0.316336317,6255.0,15,0,2,0,2.0
0,0.532893421,38,0,0.680663867,5000.0,7,0,1,0,1.0
0,0.137689666,69,0,0.435291418,8715.0,11,0,3,0,0.0
0,0.9999999,65,2,0.510247855,4195.0,3,0,1,0,0.0
0,0.413442309,52,0,0.449132256,3341.0,9,0,1,0,1.0
0,0.023418851,35,0,0.303944073,9583.0,8,0,2,0,6.0
0,0.112206041,62,0,0.820870994,3650.0,11,0,2,0,0.0
0,0.234513198,36,1,0.343947085,6500.0,11,0,2,0,1.0
0,0.353180922,75,0,0.302708262,5833.0,21,0,2,0,0.0
0,0.179996079,63,0,0.079975008,3200.0,7,0,0,0,0.0
0,0.38903219,68,0,1956.0,,8,0,1,0,0.0
0,0.304303797,41,0,0.311334133,9166.0,10,0,2,0,2.0
0,0.023485043,35,0,0.006664815,3600.0,2,0,0,0,2.0
0,0.248159978,69,0,0.574056792,7500.0,15,0,3,0,0.0
0,0.138914811,49,0,2701.0,,9,0,2,0,0.0
0,0.260486762,72,0,0.247796786,3857.0,6,0,1,0,0.0
0,0.033834689,55,1,0.394564199,3200.0,11,0,2,0,0.0
0,0.266626901,46,0,0.419001948,6672.0,8,0,3,0,4.0
0,0.013868156,56,0,0.131973605,5000.0,7,0,0,0,1.0
0,0.969104952,43,0,0.202851762,3716.0,1,0,0,0,0.0
0,0.541856056,57,0,0.446539777,11400.0,9,0,2,0,3.0
0,0.217753437,61,0,0.28043048,16167.0,13,0,2,0,2.0
0,0.015517465,56,0,0.3739873,13700.0,16,0,2,0,2.0
0,0.005726752,80,0,0.000384468,2600.0,2,0,0,0,0.0
0,0.43698679,56,0,0.185604798,3000.0,2,0,0,0,0.0
0,0.011399715,77,0,20.0,,7,0,0,0,0.0
0,0.143965334,55,1,0.484148036,15833.0,16,0,3,0,1.0
0,0.041424972,53,0,0.387691346,3200.0,6,0,1,0,2.0
0,0.9999999,30,0,0.0,,0,0,0,0,0.0
0,0.201424358,29,0,0.176251166,3216.0,5,0,0,0,0.0
0,0.26992063,26,0,0.039067232,3301.0,2,0,0,0,0.0
0,0.039474013,54,0,0.292718306,6893.0,5,0,1,0,3.0
0,0.378962104,31,0,0.413143807,5416.0,8,0,1,0,0.0
0,0.675882603,50,0,1.040078201,8183.0,8,0,2,0,2.0
0,0.025549434,74,0,0.15748842,3885.0,7,0,1,0,0.0
0,0.062763402,71,0,0.025045445,4950.0,10,0,0,0,0.0
0,0.018690995,49,0,1848.0,,14,0,1,0,0.0
0,0.761169031,61,0,0.350369642,23400.0,18,0,2,0,1.0
0,0.036076764,32,0,0.412398093,6500.0,11,0,1,0,0.0
